year,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,school,educrec,schltype,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_Institution_(1990),gqtypeg_NA_(household),gqtypeg_Non-institutional_GQ_(1940_1950_1990),farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,binaryClass
99,0,999999.0,1000.0,37500.0,1,1,1,1,2,0,1,1,3,1,0,0,5,0,0,1,99,99,2,10,0,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,253.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,77500.0,0.0,22000.0,1,1,1,1,0,0,0,0,0,0,1,2,3,1,0,1,37,37,0,60,1,0,6,0,0,0,9000.0,0.0,0.0,0,9000.0,0.0,0.0,227.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1
99,1,225000.0,0.0,40000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,28,1,0,7,0,24,44,40000.0,40000.0,0.0,0,0.0,0.0,0.0,401.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,1,275000.0,0.0,120800.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,43,0,0,7,0,41,68,120800.0,93400.0,0.0,0,0.0,0.0,2400.0,501.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,1,137500.0,0.0,69316.0,1,1,2,1,0,0,0,0,0,0,0,0,5,1,0,1,55,55,0,78,0,0,2,0,0,0,5184.0,0.0,0.0,0,5184.0,0.0,0.0,443.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,1,85000.0,0.0,31100.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,30,19,0,58,0,0,6,0,25,44,15000.0,15000.0,0.0,0,0.0,0.0,0.0,243.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,187500.0,0.0,1500.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,22,1,0,0,0,24,47,1500.0,0.0,1500.0,0,0.0,0.0,0.0,18.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,257516.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,2,0,0,38,0,0,8,0,35,68,195516.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
99,0,999999.0,725.0,44000.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,30,0,0,8,0,19,46,28000.0,28000.0,0.0,0,0.0,0.0,0.0,441.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,1,162500.0,0.0,33100.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,8,1,1,1,2,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,194.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,1000.0,25800.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,40,1,0,6,0,24,47,25000.0,25000.0,0.0,0,0.0,0.0,0.0,388.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,162500.0,0.0,22000.0,1,1,1,1,0,0,0,0,0,0,2,1,8,5,0,1,17,9,0,45,1,0,2,0,23,18,22000.0,22000.0,0.0,0,0.0,0.0,0.0,104.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,362.0,29000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,3,0,0,26,0,1,2,1,22,18,0.0,0.0,0.0,0,0.0,0.0,0.0,231.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,875.0,89096.0,1,1,2,1,0,0,0,0,0,0,2,1,6,2,0,1,11,9,0,36,1,0,6,0,41,68,45738.0,0.0,43358.0,0,2380.0,0.0,0.0,501.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,17500.0,0.0,61569.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,8,1,1,1,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,490.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,55500.0,1,1,1,1,1,7,1,2,0,1,0,0,4,0,0,1,99,99,1,11,1,1,1,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,441.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,412.0,13000.0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,0,1,99,99,3,19,1,0,6,0,17,11,3000.0,3000.0,0.0,0,0.0,0.0,0.0,88.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,575.0,47269.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,48,0,0,7,0,22,45,12618.0,12618.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,1,350000.0,0.0,163000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,26,0,0,7,0,42,84,21000.0,21000.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
99,1,350000.0,0.0,46000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,19,19,0,41,1,0,8,0,24,52,40000.0,36000.0,0.0,0,0.0,0.0,0.0,474.0,0,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,162500.0,0.0,27960.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,69,1,0,3,0,0,0,21768.0,0.0,0.0,0,1716.0,0.0,7200.0,373.0,0,8,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,437.0,7000.0,1,1,1,1,0,0,0,0,0,0,2,2,4,2,1,1,5,2,0,28,0,0,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,56.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,85000.0,0.0,44446.0,1,1,1,1,1,3,1,2,0,1,0,0,6,0,0,1,99,99,3,24,0,1,5,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,260.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,22500.0,0.0,50000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,6,0,1,0,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,398.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,462.0,8000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,21,1,0,5,0,20,8,8000.0,8000.0,0.0,0,0.0,0.0,0.0,124.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,162500.0,0.0,35720.0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,20,1,1,6,2,25,15,18400.0,16000.0,0.0,0,0.0,0.0,0.0,358.0,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,162500.0,0.0,26100.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,64,0,0,7,0,0,0,3600.0,0.0,0.0,0,3600.0,0.0,0.0,314.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,437.0,33800.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,13,1,1,2,2,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,269.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,137.0,5040.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,13,13,0,32,0,0,2,0,6,7,5040.0,2040.0,0.0,0,0.0,0.0,3000.0,59.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,137500.0,0.0,21147.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,76,0,0,2,0,0,0,3276.0,0.0,0.0,0,3276.0,0.0,0.0,282.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,625.0,8400.0,2,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,99,99,0,8,1,1,1,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,33.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,350000.0,0.0,81500.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,61,1,0,6,0,32,33,45500.0,0.0,0.0,0,0.0,0.0,0.0,501.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,187500.0,0.0,15619.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,65,0,0,6,0,23,18,6822.0,2110.0,0.0,0,2712.0,2000.0,0.0,208.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,675.0,17630.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,22,0,0,6,0,18,44,3200.0,3200.0,0.0,0,0.0,0.0,0.0,212.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,75,1,0,2,0,0,0,2700.0,0.0,0.0,0,2700.0,0.0,0.0,0.0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,412.0,30000.0,1,1,1,1,0,0,0,0,0,0,2,2,5,3,1,1,8,2,0,35,0,0,1,0,22,18,0.0,0.0,0.0,0,0.0,0.0,0.0,203.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,625.0,37048.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,47,1,0,6,0,22,61,37048.0,37000.0,0.0,0,0.0,0.0,0.0,501.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,1,95000.0,0.0,8391.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,16,13,0,40,0,0,7,0,25,52,1391.0,1391.0,0.0,0,0.0,0.0,0.0,67.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1
99,1,95000.0,0.0,17184.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,49,0,0,6,0,27,39,24000.0,24000.0,0.0,0,0.0,0.0,0.0,372.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,0,999999.0,625.0,27000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,30,1,0,7,0,18,44,15000.0,15000.0,0.0,0,0.0,0.0,0.0,325.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,0,999999.0,875.0,40000.0,1,1,1,1,2,7,1,1,0,1,0,0,5,0,0,1,99,99,2,14,1,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,270.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
99,1,112500.0,0.0,23876.0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,0,34,1,0,7,0,25,52,7000.0,0.0,7000.0,0,0.0,0.0,0.0,187.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
99,1,187500.0,0.0,58948.0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,1,45,45,0,70,0,1,6,1,0,0,6948.0,0.0,0.0,0,2148.0,0.0,0.0,461.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
99,1,162500.0,0.0,82000.0,1,1,1,1,0,0,0,0,0,0,1,1,6,3,0,1,7,6,0,32,0,0,7,0,24,44,25000.0,25000.0,0.0,0,0.0,0.0,0.0,480.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
99,1,162500.0,0.0,79400.0,2,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,3,2,0,43,1,0,7,0,33,76,75000.0,75000.0,0.0,0,0.0,0.0,0.0,501.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
99,1,350000.0,0.0,20030.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,37,0,0,8,0,26,58,20030.0,0.0,20000.0,0,0.0,0.0,0.0,310.0,0,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,512.0,40000.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,24,1,1,8,1,35,62,10000.0,0.0,10000.0,0,0.0,0.0,0.0,482.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,1
99,0,999999.0,512.0,26000.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,11,0,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,260.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,312.0,13332.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,34,34,0,78,1,0,1,0,0,0,8244.0,0.0,0.0,0,5472.0,2772.0,0.0,137.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,575.0,29616.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,8,1,0,31,1,1,8,1,23,18,15600.0,15600.0,0.0,0,0.0,0.0,0.0,200.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,137500.0,0.0,53000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,13,10,0,33,0,0,7,0,24,44,19000.0,19000.0,0.0,0,0.0,0.0,0.0,421.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,350000.0,0.0,90430.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,18,18,0,45,0,0,7,0,38,68,38700.0,33000.0,0.0,0,0.0,0.0,2700.0,501.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,162.0,7650.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,67,0,0,8,0,0,0,7650.0,0.0,0.0,0,7650.0,0.0,0.0,129.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
99,0,999999.0,875.0,32000.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,19,1,0,6,0,24,44,3400.0,3400.0,0.0,0,0.0,0.0,0.0,53.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,187.0,1635.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,0,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,16.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,137500.0,0.0,47000.0,1,1,1,1,2,0,1,1,3,1,0,0,7,0,0,1,99,99,4,16,0,1,4,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,237.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,101600.0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,20,19,0,58,1,0,8,0,58,93,95000.0,95000.0,0.0,0,0.0,0.0,0.0,501.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,162500.0,0.0,63262.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,22,0,1,7,1,22,61,4312.0,4312.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,187500.0,0.0,43000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,7,3,0,28,1,0,1,0,23,18,23000.0,23000.0,0.0,0,0.0,0.0,0.0,342.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,162500.0,0.0,14300.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,87,1,1,8,1,0,0,4800.0,0.0,0.0,0,4400.0,0.0,0.0,191.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,137500.0,0.0,46800.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,0,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,316.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,725.0,30800.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,37,1,0,6,0,20,8,9500.0,9500.0,0.0,0,0.0,0.0,0.0,200.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,225000.0,0.0,23685.0,2,2,1,1,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,60,0,0,1,0,23,18,15000.0,15000.0,0.0,0,0.0,0.0,0.0,285.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,400000.0,0.0,133515.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,14,0,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,501.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,225000.0,0.0,45000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,7,0,1,0,2,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,358.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,725.0,9888.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,14,0,1,3,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,78.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,212.0,940.0,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,8,0,1,1,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,6.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
99,0,999999.0,725.0,25000.0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,99,99,0,18,0,1,7,1,24,44,0.0,0.0,0.0,0,0.0,0.0,0.0,301.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,625.0,212016.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,46,1,0,8,0,35,62,212016.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,0,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,0,999999.0,875.0,0.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,75,1,0,6,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,675.0,2000.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,25,1,0,6,0,18,19,2000.0,2000.0,0.0,0,0.0,0.0,0.0,23.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,95000.0,0.0,79000.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,2,0,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,477.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,462.0,19000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,32,1,0,3,0,28,22,19000.0,19000.0,0.0,0,0.0,0.0,0.0,295.0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,462.0,15132.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,27,0,1,6,1,22,18,14788.0,14788.0,0.0,0,0.0,0.0,0.0,229.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,487.0,30476.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,16,0,1,4,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,206.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,265000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,48,1,0,6,0,39,73,132500.0,125000.0,0.0,0,0.0,0.0,0.0,501.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
