year,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_College_dormitory,gqtypeg_Correctional_institutions,gqtypeg_Mental_institutions,gqtypeg_Military,gqtypeg_NA_(household),gqtypeg_Other_institutions,gqtypeg_Other_non-instit_GQ_and_unknown,gqtypeg_Rooming_house,farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,school_No_not_in_school,school_Yes_in_school,binaryClass
98,999999.0,450.0,9005.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,24,1,22,10,9005.0,9005.0,0.0,0.0,0.0,0.0,0.0,153.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,262.0,14615.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,58,0,0,0,2865.0,0.0,0.0,0.0,2865.0,0.0,0.0,299.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,165.0,9505.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,2,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,98.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,25760.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,14,8,0,45,1,25,22,20505.0,0.0,20505.0,0.0,0.0,0.0,0.0,348.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,0.0,15515.0,1,1,1,1,2,7,1,1,0,1,0,0,6,0,0,1,99,99,3,13,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,159.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,200000.0,0.0,49525.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,11,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,500.0,9010.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,4,4,0,21,0,19,46,4005.0,4005.0,0.0,0.0,0.0,0.0,0.0,153.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,325.0,10265.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,0,37,78,10265.0,6005.0,0.0,0.0,255.0,0.0,0.0,271.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,67500.0,0.0,18010.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,4,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,207.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,237.0,3445.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,23,0,22,18,3445.0,0.0,0.0,0.0,0.0,3445.0,0.0,69.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
98,112500.0,0.0,21580.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,3,3,0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,40535.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,4,4,0,29,0,36,66,10505.0,10505.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,185.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,50,0,22,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
98,999999.0,325.0,9130.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,23,1,21,61,9910.0,9705.0,0.0,0.0,0.0,0.0,0.0,261.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,14540.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,63,1,24,47,11610.0,0.0,8005.0,0.0,0.0,0.0,0.0,298.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,43025.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,42,1,49,87,25910.0,25005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,155.0,4430.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,77,1,0,0,4430.0,0.0,0.0,0.0,1765.0,2665.0,0.0,127.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,450.0,31335.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,3,0,0,20,0,22,45,7330.0,7005.0,0.0,0.0,0.0,0.0,325.0,424.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,375.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,1,16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
98,67500.0,0.0,50115.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,18,0,26,72,26405.0,26405.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,155.0,26010.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,13,6,0,32,1,30,23,20005.0,20005.0,0.0,0.0,0.0,0.0,0.0,352.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,32500.0,0.0,13615.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,19,1,0,0,1805.0,0.0,0.0,0.0,0.0,0.0,1805.0,48.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,237.0,8010.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,20,20,0,56,0,0,0,4355.0,0.0,0.0,0.0,4355.0,0.0,0.0,164.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,175000.0,0.0,32210.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,9,0,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,112500.0,0.0,39690.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,8,0,39,1,29,72,30680.0,30605.0,0.0,0.0,0.0,0.0,0.0,501.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
98,95000.0,0.0,18100.0,1,1,1,1,0,0,0,0,0,0,2,1,8,6,0,1,17,10,0,38,1,25,15,12795.0,6925.0,0.0,0.0,0.0,3605.0,2265.0,151.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,200000.0,0.0,61420.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,56,0,0,0,30005.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,7505.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,87,1,0,0,7505.0,0.0,0.0,0.0,7505.0,0.0,0.0,215.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,212.0,22510.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,5,0,40,1,17,13,14005.0,14005.0,0.0,0.0,0.0,0.0,0.0,259.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
98,999999.0,287.0,485.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,22,1,25,36,11965.0,11965.0,0.0,0.0,0.0,0.0,0.0,315.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,72500.0,0.0,20010.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,3,3,0,38,1,25,15,13005.0,13005.0,0.0,0.0,0.0,0.0,0.0,341.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
98,999999.0,125.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,72500.0,0.0,21005.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,51,1,30,24,21005.0,21005.0,0.0,0.0,0.0,0.0,0.0,430.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,12005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,24,0,32,49,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,316.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,500.0,15510.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,7,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,159.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,52500.0,0.0,5005.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,51,0,22,51,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,102.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,200000.0,0.0,40895.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,19,19,0,50,0,24,44,12235.0,12235.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,175000.0,0.0,10005.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,200000.0,0.0,12385.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,85,0,0,0,12385.0,0.0,0.0,0.0,1435.0,0.0,4285.0,354.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,325.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,17,12,0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,175000.0,0.0,34810.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,5,5,0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,175000.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,21,21,0,40,1,24,47,20645.0,20645.0,0.0,0.0,0.0,0.0,0.0,501.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,47500.0,0.0,34015.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,61,1,20,9,23010.0,17005.0,0.0,0.0,0.0,0.0,0.0,501.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,77500.0,0.0,21825.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,67,1,37,49,21825.0,21825.0,0.0,0.0,0.0,0.0,0.0,495.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,375.0,12070.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,1,26,32,12070.0,12005.0,0.0,0.0,0.0,0.0,0.0,318.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
98,999999.0,450.0,19010.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,0,6,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,257.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,287.0,15010.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,0,0,36,0,23,18,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,203.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,175.0,15015.0,1,0,1,0,8,0,1,0,0,0,0,0,8,0,0,1,99,99,6,17,1,26,19,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,121.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,12685.0,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,450.0,19220.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,5,0,30,0,20,8,9610.0,5605.0,4005.0,0.0,0.0,0.0,0.0,260.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,200000.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,2,1,6,4,0,1,25,5,0,49,1,35,68,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,501.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,37405.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,15,11,0,45,1,27,64,34845.0,34845.0,0.0,0.0,0.0,0.0,0.0,501.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,23925.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,18,16,0,49,0,22,51,14755.0,14755.0,0.0,0.0,0.0,0.0,0.0,313.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,57500.0,0.0,42410.0,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,16,1,23,16,3205.0,3205.0,0.0,0.0,0.0,0.0,0.0,405.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0
98,16250.0,0.0,5005.0,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,13,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,58.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,325.0,6675.0,2,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,2,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,78.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
98,999999.0,287.0,0.0,1,0,1,0,1,7,1,0,0,0,0,0,3,0,0,1,99,99,1,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,42575.0,1,2,2,2,2,0,1,1,0,1,0,0,7,0,0,1,99,99,2,31,1,26,52,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,352.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
98,85000.0,0.0,7410.0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,17,17,0,36,0,17,13,7410.0,0.0,0.0,0.0,0.0,0.0,7205.0,147.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
98,999999.0,195.0,6645.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,68,0,11,16,6645.0,65.0,0.0,0.0,0.0,1575.0,5005.0,190.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,32500.0,0.0,6005.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,15,1,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,60.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,75000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,57,1,41,68,75000.0,25975.0,0.0,0.0,0.0,0.0,0.0,501.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,4210.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,8,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,72.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,72500.0,0.0,42455.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,23,0,21,45,11005.0,11005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,185.0,9410.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,79,0,0,0,4570.0,0.0,0.0,0.0,4135.0,0.0,435.0,213.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,450.0,9825.0,1,0,2,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,1,12,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,133.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,500.0,47510.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,31,0,26,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,175000.0,0.0,44575.0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,57,57,0,79,0,0,0,12870.0,0.0,0.0,0.0,3215.0,0.0,0.0,501.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,62500.0,0.0,3605.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,14,0,0,34,0,25,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,999999.0,212.0,21520.0,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,44,0,6,7,5705.0,5705.0,0.0,0.0,0.0,0.0,0.0,377.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,29170.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,20,13,0,39,0,14,26,4205.0,4205.0,0.0,0.0,0.0,0.0,0.0,327.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0
98,999999.0,500.0,15810.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,31,0,25,48,11770.0,11725.0,0.0,0.0,0.0,0.0,0.0,269.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,5610.0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,8,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,95.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
